,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
25496,163847,241317002,19,57,호수부영1차,233001695,37724.0
25497,163848,241317002,19,58,세정초,233002288,37086.0
25498,163849,241317002,19,59,반도10차,233003174,55701.0
25499,163850,241317004,19-1,1,의료복합,233001785,55506.0
25500,163851,241317004,19-1,2,호반3차.창의고,233002373,55444.0
25501,163852,241317004,19-1,3,신리입구,233003050,55579.0
25502,163853,241317004,19-1,4,르파비스,233003162,55559.0
25503,163854,241317004,19-1,5,경남아너스빌,233003160,55557.0
25504,163855,241317004,19-1,6,금강4차.목동중,233003158,55555.0
25505,163856,241317004,19-1,7,베라체.이편한,233003155,55552.0
25506,163857,241317004,19-1,8,베라체.목동초,233003044,55550.0
25507,163858,241317004,19-1,9,베라체아파트,233001568,36693.0
25508,163859,241317004,19-1,10,예솔초.호반2차.대원2차,233002421,55340.0
25509,163860,241317004,19-1,11,신안2차.반도4차,233000129,36460.0
25510,163861,241317004,19-1,12,모아.반도아파트,233000980,36459.0
25511,163862,241317004,19-1,13,경남.반도1차,233000960,36452.0
25512,163863,241317004,19-1,14,영천유.금성백조,233002435,55293.0
25513,163864,241317004,19-1,15,영천초.계룡,233000961,36453.0
25514,163865,241317004,19-1,16,우남퍼스트빌,233000130,36447.0
25515,163866,241317004,19-1,17,롯데캐슬.포스코더샵,233000137,36436.0
25516,163867,241317004,19-1,18,린스트라우스.한화,233001637,37658.0
25517,163868,241317004,19-1,19,리베라CC,233000998,36502.0
25518,163869,241317004,19-1,20,동탄초교,233002495,55403.0
25519,163870,241317004,19-1,21,행복주택,233002496,55404.0
25520,163871,241317004,19-1,22,에일린의뜰.중흥S클래스에코밸리,233002498,55405.0
25521,163872,241317004,19-1,23,동양파라곤,233001848,37891.0
25522,163873,241317004,19-1,24,나루고등학교,233001847,37890.0
25523,163874,241317004,19-1,25,반송초중교,233001845,37888.0
25524,163875,241317004,19-1,26,육탄10용사기념공원,233001701,37701.0
25525,163876,241317004,19-1,27,주공휴먼시아후문,233001698,37706.0
25526,163877,241317004,19-1,28,풍성신미주(중),233001283,37590.0
25527,163878,241317004,19-1,29,모아미래도.우림필유.평생학습관(중),233001285,36686.0
25528,163879,241317004,19-1,30,서동탄역신일해피트리(중),233001287,36688.0
25529,163880,241317004,19-1,31,우남아파트,233000068,36381.0
25530,163881,241317004,19-1,32,성호아파트,233001289,36362.0
25531,163882,241317004,19-1,33,송화초교.양우내안애,233003104,55431.0
25532,163883,241317004,19-1,34,신창미션힐.송화초교,233000101,36350.0
25533,163884,241317004,19-1,35,병점역사거리,233000702,36345.0
25534,163885,241317004,19-1,36,홈플러스.벌말초교,233000100,36351.0
25535,163886,241317004,19-1,37,성호아파트,233001290,36364.0
25536,163887,241317004,19-1,38,우남아파트,233001229,37516.0
25537,163888,241317004,19-1,39,서동탄역신일해피트리(중),233001288,36689.0
25538,163889,241317004,19-1,40,모아미래도.우림필유.평생학습관(중),233001286,36687.0
25539,163890,241317004,19-1,41,풍성신미주아파트(중),233001644,37589.0
25540,163891,241317004,19-1,42,주공휴먼시아후문,233001697,37708.0
25541,163892,241317004,19-1,43,육탄10용사기념공원,233001700,37699.0
25542,163893,241317004,19-1,44,반송초중교,233001844,37887.0
25543,163894,241317004,19-1,45,나루고등학교,233001846,37889.0
25544,163895,241317004,19-1,46,동양파라곤,233001849,37892.0
25545,163896,241317004,19-1,47,에일린의뜰.중흥S클래스에코밸리,233002499,55410.0
25546,163897,241317004,19-1,48,행복주택,233002497,55409.0
25547,163898,241317004,19-1,49,동탄초교,233002494,37003.0
25548,163899,241317004,19-1,50,리베라CC,233000999,36501.0
25549,163900,241317004,19-1,51,한화.린스트라우스,233000978,36466.0
25550,163901,241317004,19-1,52,포스코더샵.롯데캐슬,233000979,36465.0
25551,163902,241317004,19-1,53,우남퍼스트빌,233000964,36469.0
25552,163903,241317004,19-1,54,우남퍼스트빌.자이,233002433,37663.0
25553,163904,241317004,19-1,55,계룡.영천초,233000131,36812.0
25554,163905,241317004,19-1,56,금성백조.영천유,233002434,55292.0
25555,163906,241317004,19-1,57,반도1차.경남,233000164,36811.0
25556,163907,241317004,19-1,58,반도.모아아파트,233001491,37551.0
25557,163908,241317004,19-1,59,반도4차.동탄4동복지센터,233000430,55663.0
25558,163909,241317004,19-1,60,대우푸르지오.호반베르디움2차,233001168,36458.0
25559,163910,241317004,19-1,61,청목초.신안1차,233000965,36468.0
25560,163911,241317004,19-1,62,목동초.베라체,233003154,55551.0
25561,163912,241317004,19-1,63,이편한동탄,233003156,55553.0
25562,163913,241317004,19-1,64,목동중.금강4차,233003157,55554.0
25563,163914,241317004,19-1,65,한신더휴,233003159,55556.0
25564,163915,241317004,19-1,66,호반베르디움5차,233003161,55558.0
25565,163916,241317004,19-1,67,신리입구,233003045,55576.0
25566,163917,241317004,19-1,68,호반3차.창의고,233002006,55445.0
25567,163918,241317004,19-1,69,호반베르디움3차,233000125,55401.0
25568,163919,241317004,19-1,70,의료복합,233001785,55506.0
25569,163920,241317006,19-2,1,장지동,233000168,36808.0
25570,163921,241317006,19-2,2,장지동,233000167,36809.0
25571,163922,241317006,19-2,3,호반6차,233003165,55562.0
25572,163923,241317006,19-2,4,동탄2아이파크2단지,233003168,55565.0
25573,163924,241317006,19-2,5,동탄2아이파크1단지,233003167,55564.0
25574,163925,241317006,19-2,6,레이크반도9차,233003166,55563.0
25575,163926,241317006,19-2,7,제일풍경체.서연초,233002290,37091.0
25576,163927,241317006,19-2,8,호반6차,233003129,55525.0
25577,163928,241317006,19-2,9,롯데.호반6차,233000818,55684.0
25578,163929,241317006,19-2,10,롯데캐슬.제일풍경채,233003130,55526.0
25579,163930,241317006,19-2,11,자이파밀리에,233003131,55527.0
25580,163931,241317006,19-2,12,금호어울림2차,233001602,37047.0
25581,163932,241317006,19-2,13,A85,233001237,37044.0
25582,163933,241317006,19-2,14,A83,233001111,37037.0
25583,163934,241317006,19-2,15,산척리,233002113,55089.0
25584,163935,241317006,19-2,16,동탄6동복지센터입구,233002211,36669.0
25585,163936,241317006,19-2,17,방교동,233002362,55257.0
25586,163937,241317006,19-2,18,신리천,233002364,36704.0
25587,163938,241317006,19-2,19,행복주택,233002496,55404.0
25588,163939,241317006,19-2,20,신미주아파트,233000382,55626.0
25589,163940,241317006,19-2,21,에일린의뜰아파트,233001567,55446.0
25590,163941,241317006,19-2,22,나루마을.월드반도,233001448,36678.0
25591,163942,241317006,19-2,23,신도브레뉴아파트,233001714,37748.0
25592,163943,241317006,19-2,24,쌍용예가,233001449,36675.0
25593,163944,241317006,19-2,25,솔빛마을.서해.쌍용아파트,233001450,36680.0
25594,163945,241317006,19-2,26,풍성신미주(중),233001283,37590.0
25595,163946,241317006,19-2,27,우림필유,233001721,37848.0
25596,163947,241317006,19-2,28,모아포스코아파트,233001692,37714.0
25597,163948,241317006,19-2,29,두산신일아파트,233001690,37718.0
25598,163949,241317006,19-2,30,파크자이1차,233003172,55583.0
25599,163950,241317006,19-2,31,파크자이2차,233003170,55581.0
25600,163951,241317006,19-2,32,성호아파트,233001289,36362.0
25601,163952,241317006,19-2,33,송화초교.양우내안애,233003104,55431.0
25602,163953,241317006,19-2,34,신창미션힐.송화초교,233000101,36350.0
25603,163954,241317006,19-2,35,병점역사거리,233000702,36345.0
25604,163955,241317006,19-2,36,홈플러스.벌말초교,233000100,36351.0
25605,163956,241317006,19-2,37,성호아파트,233001290,36364.0
25606,163957,241317006,19-2,38,파크자이2차,233003169,55580.0
25607,163958,241317006,19-2,39,파크자이1차,233003171,55582.0
25608,163959,241317006,19-2,40,두산신일아파트,233001691,37720.0
25609,163960,241317006,19-2,41,모아포스코아파트,233001693,37719.0
25610,163961,241317006,19-2,42,모아미래도,233001985,37953.0
25611,163962,241317006,19-2,43,풍성신미주아파트(중),233001644,37589.0
25612,163963,241317006,19-2,44,새강마을.휴먼시아,233001452,37584.0
25613,163964,241317006,19-2,45,새강주공휴먼시아,233001453,37585.0
25614,163965,241317006,19-2,46,나루마을.한화꿈에그린2차,233001713,37745.0
25615,163966,241317006,19-2,47,탄요유적공원,233001454,37586.0
25616,163967,241317006,19-2,48,에일린의뜰아파트,233000147,36432.0
25617,163968,241317006,19-2,49,신미주아파트,233001504,36737.0
25618,163969,241317006,19-2,50,행복주택,233002497,55409.0
25619,163970,241317006,19-2,51,신리천,233002363,55258.0
25620,163971,241317006,19-2,52,방교동,233002361,36269.0
25621,163972,241317006,19-2,53,동탄6동복지센터입구,233002210,55103.0
25622,163973,241317006,19-2,54,산척리,233002114,55090.0
25623,163974,241317006,19-2,55,DM디스플레이,233002116,55092.0
25624,163975,241317006,19-2,56,A83,233001254,37038.0
25625,163976,241317006,19-2,57,A85,233001118,37039.0
25626,163977,241317006,19-2,58,금호어울림2차,233001587,37042.0
25627,163978,241317006,19-2,59,자이파밀리에,233003163,55560.0
25628,163979,241317006,19-2,60,롯데캐슬.제일풍경채,233003164,55561.0
25629,163980,241317006,19-2,61,A95.A97,233000973,55685.0
25630,163981,241317006,19-2,62,호반6차,233003165,55562.0
25631,163982,241317006,19-2,63,서연초.제일풍경채,233002287,37082.0
25632,163983,241317006,19-2,64,레이크반도9차,233003133,55529.0
25633,163984,241317006,19-2,65,동탄2아이파크1단지,233003134,55530.0
25634,163985,241317006,19-2,66,동탄2아이파크2단지,233003135,55531.0
25635,163986,241317006,19-2,67,호반6차,233003129,55525.0
25636,163987,241317006,19-2,68,장지동,233001320,37508.0
25637,163988,241317006,19-2,69,장지동농협,233000170,36807.0
25638,163989,241317007,29,1,도로교통연구원,233002536,24265.0
25639,163990,241317007,29,2,금강팬테리움2차,233003046,55577.0
25640,163991,241317007,29,3,호반3차.창의고,233002373,55444.0
25641,163992,241317007,29,4,신리입구,233003050,55579.0
25642,163993,241317007,29,5,르파비스,233003162,55559.0
25643,163994,241317007,29,6,경남아너스빌,233003160,55557.0
25644,163995,241317007,29,7,금강4차.목동중,233003158,55555.0
25645,163996,241317007,29,8,베라체.이편한,233003155,55552.0
25646,163997,241317007,29,9,베라체.목동초,233003044,55550.0
25647,163998,241317007,29,10,베라체아파트,233001568,36693.0
25648,163999,241317007,29,11,예솔초.호반2차.대원2차,233002421,55340.0
25649,164000,241317007,29,12,신안2차.반도4차,233000129,36460.0
25650,164001,241317007,29,13,모아.반도아파트,233000980,36459.0
25651,164002,241317007,29,14,이주택지.상록.경남아파트,233002429,55305.0
25652,164003,241317007,29,15,성원아파트.이지더원,233002430,55306.0
25653,164004,241317007,29,16,동탄2파출소.농협,233002431,55307.0
25654,164005,241317007,29,17,상록.테크노밸리.GS자이,233002436,36842.0
25655,164006,241317007,29,18,우남퍼스트빌,233000130,36447.0
25656,164007,241317007,29,19,동탄역(서측),233003084,55398.0
25657,164008,241317007,29,20,린스트라우스.한화,233001637,37658.0
25658,164009,241317007,29,21,리베라CC,233000998,36502.0
25659,164010,241317007,29,22,공공청사부지,233000994,36480.0
25660,164011,241317007,29,23,반도3.금강,233000996,36488.0
25661,164012,241317007,29,24,레이크빌.하우스디더레이크,233000997,36494.0
25662,164013,241317007,29,25,우미린2차.호수부영3차,233003092,55419.0
25663,164014,241317007,29,26,동탄호수공원,233003136,55532.0
25664,164015,241317007,29,27,아이파크.호수부영4차,233001754,55505.0
25665,164016,241317007,29,28,아이파크.호수부영5차,233001748,55503.0
25666,164017,241317007,29,29,호수공원행복주택.호수부영6차,233001710,55501.0
25667,164018,241317007,29,30,호수부영1차,233001696,37696.0
25668,164019,241317007,29,31,도로교통연구원,233002536,24265.0
25669,164020,241317008,19-3,1,LH1단지A6정문,233002173,55606.0
25670,164021,241317008,19-3,2,파크푸르지오,233002187,55612.0
25671,164022,241317008,19-3,3,다원초.파크자이,233002176,55607.0
25672,164023,241317008,19-3,4,이지더원후문,233002179,55609.0
25673,164024,241317008,19-3,5,한백고등학교,233000569,55620.0
25674,164025,241317008,19-3,6,이주택지.상록.경남아파트,233002429,55305.0
25675,164026,241317008,19-3,7,성원아파트.이지더원,233002430,55306.0
25676,164027,241317008,19-3,8,동탄2파출소.농협,233002431,55307.0
25677,164028,241317008,19-3,9,상록.테크노밸리.GS자이,233002436,36842.0
25678,164029,241317008,19-3,10,우남퍼스트빌,233000130,36447.0
25679,164030,241317008,19-3,11,롯데캐슬.포스코더샵,233000137,36436.0
25680,164031,241317008,19-3,12,동탄역(동측),233003085,55399.0
25681,164032,241317008,19-3,13,린스트라우스.한화,233001637,37658.0
25682,164033,241317008,19-3,14,리베라CC,233000998,36502.0
25683,164034,241317008,19-3,15,동탄초교,233002495,55403.0
25684,164035,241317008,19-3,16,행복주택,233002496,55404.0
25685,164036,241317008,19-3,17,에일린의뜰.중흥S클래스에코밸리,233002498,55405.0
25686,164037,241317008,19-3,18,나루마을.월드반도,233001448,36678.0
25687,164038,241317008,19-3,19,신도브레뉴아파트,233001714,37748.0
25688,164039,241317008,19-3,20,쌍용예가,233001449,36675.0
25689,164040,241317008,19-3,21,솔빛마을.서해.쌍용아파트,233001450,36680.0
25690,164041,241317008,19-3,22,풍성신미주(중),233001283,37590.0
25691,164042,241317008,19-3,23,모아미래도.우림필유.평생학습관(중),233001285,36686.0
25692,164043,241317008,19-3,24,서동탄역신일해피트리(중),233001287,36688.0
25693,164044,241317008,19-3,25,우남아파트,233000068,36381.0
25694,164045,241317008,19-3,26,성호아파트,233001289,36362.0
25695,164046,241317008,19-3,27,송화초교.양우내안애,233003104,55431.0
25696,164047,241317008,19-3,28,신창미션힐.송화초교,233000101,36350.0
25697,164048,241317008,19-3,29,병점역사거리,233000702,36345.0
25698,164049,241317008,19-3,30,홈플러스.벌말초교,233000100,36351.0
25699,164050,241317008,19-3,31,성호아파트,233001290,36364.0
25700,164051,241317008,19-3,32,우남아파트,233001229,37516.0
25701,164052,241317008,19-3,33,서동탄역신일해피트리(중),233001288,36689.0
25702,164053,241317008,19-3,34,모아미래도.우림필유.평생학습관(중),233001286,36687.0
25703,164054,241317008,19-3,35,풍성신미주아파트(중),233001644,37589.0
25704,164055,241317008,19-3,36,새강마을.휴먼시아,233001452,37584.0
25705,164056,241317008,19-3,37,새강주공휴먼시아,233001453,37585.0
25706,164057,241317008,19-3,38,나루마을.한화꿈에그린2차,233001713,37745.0
25707,164058,241317008,19-3,39,탄요유적공원,233001454,37586.0
25708,164059,241317008,19-3,40,에일린의뜰.중흥S클래스에코밸리,233002499,55410.0
